"External ID","Name","Attribute Values","Customer Taxes","Internal Reference","Sale Price","Vendor Taxes","Customer Taxes/Amount","Customer Taxes/Display Name","Customer Taxes/ID","Customer Taxes/Tax Name","# Product Variants"
"__export__.product_product_20856_3cb3cffc","Tokimeki Corn Rolls Seaweed Flavor 12*98g CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21130_9062083b","Tokimeki Dorayaki Boba Strawberry 12*165g CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21131_60b62b9d","Tokimeki Dorayaki Boba Taro Fl 12*165g","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20719_05c3d3ea","Tokimeki Fruity Mochi Cranberry Flavor 24*168g CASE","","__export__.account_tax_4_2705eab1","","46.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20699_18c0f4ea","Tokimeki Fruity Mochi Kiwi Flavor 24*168g CASE","","__export__.account_tax_4_2705eab1","","46.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20717_2d9d8a44","Tokimeki Fruity Mochi Lemon Flavor 24*168g CASE","","__export__.account_tax_4_2705eab1","","46.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20718_13ecaac7","Tokimeki Fruity Mochi White Peach Flavor 24*168g CASE","","__export__.account_tax_4_2705eab1","","46.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20940_424afaf4","Tokimeki Millet Crisps Five Spices 20*90g CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20959_0a35df95","Tokimeki Mini Mochi Mango 24*80g CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20960_d2c4c730","Tokimeki Mix Mochi (Boba, Matcha, Brown sugar) 12*510g CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20766_d32fb3f6","Tokimeki Mochi Green Tea Flavor 24*210g CASAE","","__export__.account_tax_4_2705eab1","","46.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20721_9e7855f0","Tokimeki Mochi Peanut Flavor 24*210g CASE","","__export__.account_tax_4_2705eab1","","46.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20720_8577208d","Tokimeki Mochi Red Bean Flavor 24*210g CASE","","__export__.account_tax_4_2705eab1","","46.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20723_3b50f092","Tokimeki Mochi Sesame Flavor 24*210g CASE","","__export__.account_tax_4_2705eab1","","46.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21307_f73e2922","Tokimeki Panda Biscuit Milk Tea Fl. 24*40g CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20961_8fdf8f7a","Tokimeki Potato Fries 20*50g CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_21072_e5480652","Tokimeki Potato Fries Sichuan Spicy Flavor 20*50g CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19975_e0c85f9e","Tokusen Shirokoshi Miso 20kg CASE","","__export__.account_tax_4_2705eab1","","41.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15187_3258e11a","Tomato Beef CASE","","__export__.account_tax_4_2705eab1","","22.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15196_5c4aad10","Tomato Paste ZANAE 12*860g CASE","","__export__.account_tax_4_2705eab1","","37.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15198_d6d2d533","Tonghao CASE","","__export__.account_tax_4_2705eab1","","30.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15200_2efad8e9","Tongkwa KG","","__export__.account_tax_4_2705eab1","","2.4","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21806_832ee59a","Totole Granulated Chicken Flavour Seasoning 20*454g CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15206_67933e7d","Transport PALLET","","l10n_generic_coa.1_sale_tax_template","","160.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19543_39941a35","Tsingtao Samosa 10*60's CASE","","__export__.account_tax_4_2705eab1","","24.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20821_dc20380c","Turmeric Powder 10*400g CASE","","__export__.account_tax_4_2705eab1","","35.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19276_c534b015","Turmeric Powder 20*1Kg CASE","","__export__.account_tax_4_2705eab1","","60.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15216_efcfccf8","Turnip LOOSE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19329_4ea4ec2f","Twisted Brown Kraft (L) 250's CASE","","l10n_generic_coa.1_sale_tax_template","","31.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_19305_1bd30bb6","Twisted Brown Kraft (M) 250's CASE","","l10n_generic_coa.1_sale_tax_template","","29.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_19328_c6656ea7","Twisted White Kraft (L) 250's CASE","","l10n_generic_coa.1_sale_tax_template","","36.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21279_925d8010","UCHIBORI Rice Vinegar 20L","","__export__.account_tax_4_2705eab1","","27.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_18283_ccc724be","UT 12'S BAMBOO HANDLE STRAINER BRASS","","l10n_generic_coa.1_sale_tax_template","","0.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18282_bbd2e990","UT S/S SPIDER SKIMMER 6'S","","l10n_generic_coa.1_sale_tax_template","","0.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_19625_7df76e86","Ukraine Potato Starch 25Kg BAG","","__export__.account_tax_4_2705eab1","","38.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20479_054bdc9f","Unif Green Tea 15*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","18.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_21638_e0d68f4f","VIFON Noodle Pack Mi Ky 10*950g CASE","","__export__.account_tax_4_2705eab1","","48.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15803_372f1678","VIP 1 BOX 450ml 210's CASE","","l10n_generic_coa.1_sale_tax_template","","31.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21731_8a20ac29","VIP 2 BOX 180's CASE","","l10n_generic_coa.1_sale_tax_template","","19.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_15806_871d43b7","VIP 3 BOX 1100ml 150's CASE","","l10n_generic_coa.1_sale_tax_template","","22.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21022_237b085c","VIP 4 BOX 1900ml 100's CASE","","l10n_generic_coa.1_sale_tax_template","","19.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20789_75923df9","Vaccum Steamed Purple Potato 12*200g CASE","","__export__.account_tax_4_2705eab1","","19.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21085_c2ecafd0","Vacuum Waxy Corn (200g*10p) *4 bags CASE","","__export__.account_tax_4_2705eab1","","41.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_6993_52040dc2","Vannamei Shrimps 30/40 Prawn Head On Shell On 6*2KG CASE","","__export__.account_tax_4_2705eab1","","85.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19350_7a564db4","Veal With Sauce 90g*24 CASE","","__export__.account_tax_4_2705eab1","","87.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19629_8327602e","Vimal Potato Starch 25Kg BAG","","__export__.account_tax_4_2705eab1","","38.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5802_a8d19e44","Vine Cherry Tomato CASE","","__export__.account_tax_4_2705eab1","","14.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15197_a3bf6921","Vine Tomato CASE","","__export__.account_tax_4_2705eab1","","12.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19650_dd23d798","Vinyl Gloves L-Size10*100's CASE","","l10n_generic_coa.1_sale_tax_template","","29.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20400_92e691fb","Vinyl Gloves M-Size10*100's CASE","","l10n_generic_coa.1_sale_tax_template","","29.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_22105_f223bd9a","Vita Ya Shi Xiang Lemon Tea Drink 2*4*6*250ml CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_15814_8922fdca","Vitasoy Original Soy Drink 2*4*6*250ml CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21253_3f13df51","Vlevy Shoulder Ham 5Kg TIN","","__export__.account_tax_4_2705eab1","","25.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20115_e8c84b6a","Volvic Mineral Still Water 12*1.5L","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19576_04875518","W90 Pot Scourers 15pkt*10's CASE","","l10n_generic_coa.1_sale_tax_template","","105.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21891_64dc89a0","WANG Batter Mix for Fry Chicken(13356) 5*2kg","","__export__.account_tax_4_2705eab1","","38.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21449_2c6416e8","WANG Kr Dried Seaweed 25*100g CASE","","__export__.account_tax_4_2705eab1","","60.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_21454_6c3132cd","WANG Kr Style Rice Slice 12*(4*150g) CASE","","__export__.account_tax_4_2705eab1","","30.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_21455_b80b2996","WANG Rice Stick 12*(4*150g) CASE","","__export__.account_tax_4_2705eab1","","30.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21433_01015db6","WANG Seasoned Seaweed 24pk*(3*4g) CASE","","__export__.account_tax_4_2705eab1","","32.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21914_30e9743f","WANG korean Style Chilli Sauce For Chicken Mild(13358) 5*2kg CASE","","__export__.account_tax_4_2705eab1","","39.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21915_e27cf3c3","WANG sweet Garlic Soy Sauce For Chicken(13359) 5*2kg CASE","","__export__.account_tax_4_2705eab1","","40.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21031_3c911a0e","WFY Tapioca Pearl Topping (Golden) 36*250g CASE","","__export__.account_tax_4_2705eab1","","78.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21157_07acdcb9","WFY Tapioca Pearl Topping (Green Tea) 36*250g CASE","","__export__.account_tax_4_2705eab1","","78.5","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_21032_78aff54d","WFY Tapioca Pearl Topping (Lychee) 36*250g CASE","","__export__.account_tax_4_2705eab1","","78.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21791_e434b81a","WHH Mixed Congee 12*360g CASE","","__export__.account_tax_4_2705eab1","","19.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20668_9e2ff533","WJ Crisp Mustard Tuber 12*300g CASE","","__export__.account_tax_4_2705eab1","","10.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_19761_d9b1366e","WJ Fragrant Radish 100*60g CASE","","__export__.account_tax_4_2705eab1","","31.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19758_70973686","WJ Light Flavour Mustard Tuber 100*80g CASE","","__export__.account_tax_4_2705eab1","","37.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19759_bda08b20","WJ Sauce Flavour Mustard Tuber 100*80g CASE","","__export__.account_tax_4_2705eab1","","37.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19757_1f16217d","WJ Spicy and Tart Flavour Mustard Tuber 100*80g CASE","","__export__.account_tax_4_2705eab1","","39.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19760_44450db2","WJ Tasty Radish 100*60g CASE","","__export__.account_tax_4_2705eab1","","29.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19985_e24b7a4d","WP Dashi Kombu-K 4oz 24/113.4g CASE","","__export__.account_tax_4_2705eab1","","89.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_18875_3544d5ec","WP Fueru Wakame Dried Seaweed 6*453g CASE","","__export__.account_tax_4_2705eab1","","85.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19187_9da63b64","WR Candy 96*108g CASE","","l10n_generic_coa.1_sale_tax_template","","130.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_13856_02c77dfd","WSY 13 Spices 100*45g CASE","","__export__.account_tax_4_2705eab1","","73.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20687_338d9c06","WW Fruity Juice Drink Grape 24*100ml CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20676_8036f195","WW Fruity Juice Drink Peach 24*300ml CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19815_34f7e1a9","WW Got Rice Wasabi Fla 4*10*85g CASE","","l10n_generic_coa.1_sale_tax_template","","62.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20778_efb3aae4","WW Milk Drink 3*20*125ml CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21934_33f189ed","WW Milk Drink 4*12*245ml CASE","","__export__.account_tax_4_2705eab1","","65.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20131_e9afafe6","WW Rice Crackers All Blessed Box 20*50g CASE","","__export__.account_tax_4_2705eab1","","0.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_13860_1bad32dd","WW Senbei Cracker FlowerShape Sheely 5*350g CASE","","l10n_generic_coa.1_sale_tax_template","","0.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19814_87d073c9","WW Shelly SENBEI Strawberry Fla10*117g CASE","","l10n_generic_coa.1_sale_tax_template","","27.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_13867_24c83968","WZH 100%Pure Sesame Paste 30*225g CASE","","__export__.account_tax_4_2705eab1","","50.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21186_4f224b84","WZH Bean Curd Traditional 24*250g CASE","","__export__.account_tax_4_2705eab1","","39.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19055_8d152e39","WZH Blended Sesame Paste 30*225g CASE","","__export__.account_tax_4_2705eab1","","47.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_13865_0210754d","WZH Fermented Soybean Curd 30*340g CASE","","__export__.account_tax_4_2705eab1","","57.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21423_79cdc07b","Wai Wai Rice Vermicelli 6*3kg CASE","","__export__.account_tax_4_2705eab1","","49.95","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_22135_ded27c43","Wai Wai Rice Vermicelli Oriental Style 400g*30 CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19801_a299f193","Wanderfort Ham Sausage 15x270g (9's) CASE","","__export__.account_tax_4_2705eab1","","55.95","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20781_bcd44761","Wanderfort Marinated Duck Neck Spicy 20*105g CASE","","__export__.account_tax_4_2705eab1","","62.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20782_f02bbc47","Wanderfort Marinated Duck Wing Spicy 20*105g CASE","","__export__.account_tax_4_2705eab1","","62.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21438_af3c5c8b","Wang Dried Noodle Chajang 12*1.36kg CASE","","__export__.account_tax_4_2705eab1","","48.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_21437_b550c8f2","Wang Dried Noodle Chajang 24*453g CASE","","__export__.account_tax_4_2705eab1","","35.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_21441_c06a6f56","Wang Dried Noodle Kal Kuksoo 12*1.36kg CASE","","__export__.account_tax_4_2705eab1","","48.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_21439_c222819a","Wang Dried Noodle Mak kuksoo Thin round 24*453g CASE","","__export__.account_tax_4_2705eab1","","35.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_21436_98b6c9c7","Wang Dried Noodle UDON 12*1.36kg CASE","","__export__.account_tax_4_2705eab1","","48.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21440_0e308e2e","Wang Dried Noodle mak kuksoo ,thin round 12*1.36kg CASE","","__export__.account_tax_4_2705eab1","","45.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_15832_be787c59","Washing Up Liquid Fairy 2*5L CASE","","l10n_generic_coa.1_sale_tax_template","","32.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_15834_c433a790","Water 24*500ml case","","l10n_generic_coa.1_sale_tax_template","","5.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18276_7d0910c4","Water Chestnut Slice 3kg TIN","","__export__.account_tax_4_2705eab1","","6.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15839_a68e02ce","Water Chestnut Slice 6*3000g CASE","","__export__.account_tax_4_2705eab1","","28.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21310_fd974a4d","Water Chestnuts WHOLE 24*567g CASE","","__export__.account_tax_4_2705eab1","","32.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15842_1d706029","Water Melon kg","","__export__.account_tax_4_2705eab1","","1.6500000000000001","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21500_1dbb9ef8","Water Oats 20*400g CASE","","__export__.account_tax_4_2705eab1","","52.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15851_4f6943c9","Waxberry CASE","","__export__.account_tax_4_2705eab1","","245.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15853_8565f4cc","Wheatsun Beijing Noodles 10*1.82kg CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15854_769a9ae8","Wheatsun Ching Tin Noodles 4*4kg CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19169_45a8d1a2","Wheatsun Core Noodles 12*1kg CASE","","__export__.account_tax_4_2705eab1","","36.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15858_2b00db39","Wheatsun Fresh Noodle Chongqing 200g PUNNET","","__export__.account_tax_4_2705eab1","","2.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15859_750e67ba","Wheatsun Fresh Noodle Chongqing 40*200g CASE","","__export__.account_tax_4_2705eab1","","45.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15860_42e8a8d7","Wheatsun Fresh Noodle Dao Qie 20*400g CASE","","__export__.account_tax_4_2705eab1","","43.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15876_27e4d0a3","Wheatsun Henan Noodles 10*1.82kg CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15877_7ae43d9b","Wheatsun Jianshui Noodles 10*2kg CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15878_fa7285ee","Wheatsun Lanzhou Noodles 10*1.82kg CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_18813_14f383ef","Wheatsun Shandong Ramen Noodles 10*1.82kg CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15880_0834badf","Wheatsun Shanghai Noodles 10*1.82kg CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15882_2d003887","Wheatsun Shanxi Noodles 1.82kg PKT","","__export__.account_tax_4_2705eab1","","5.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15883_0291f2f8","Wheatsun Shanxi Noodles 10*1.82kg CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15885_2d8228f6","Wheatsun Sichuan Dan Dan Noodles 10*1.82kg CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15887_60c35a75","Wheatsun Tomoshiraga Somen Noodles 10*1.82kg CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15888_639dcd3c","Wheatsun Wuhan Noodles 10*1.82kg CASE","","__export__.account_tax_4_2705eab1","","42.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21946_9ddb2f35","White Fungus 50*80g CASE","","__export__.account_tax_4_2705eab1","","105.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21172_cb8afb87","White Garlic Chive 200g*30p CASE","","__export__.account_tax_4_2705eab1","","152.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15890_6be6bb64","White HDPE Counter Bag 250*300mm(10*12"") 10*1000's CASE","","l10n_generic_coa.1_sale_tax_template","","30.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_15893_346cf33c","White Hdpe Counter Bag 300*375mm 5*1000's CASE","","l10n_generic_coa.1_sale_tax_template","","27.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_7917_ef7ded88","White Napkin 2000's 8F 40/2ply CASE","","l10n_generic_coa.1_sale_tax_template","","45.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_21525_9e1eeee7","White Paper Bag (Bento Bag Handle) CASE","","l10n_generic_coa.1_sale_tax_template","","35.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21340_a4fdc059","White Rice Flour 20*400g COCK CASE","","__export__.account_tax_4_2705eab1","","26.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21959_4186e59a","White Roll 6's CASE","","l10n_generic_coa.1_sale_tax_template","","16.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_22060_3590ab64","White Sesame Seed 10*1KG CASE","","__export__.account_tax_4_2705eab1","","67.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_16384_db351c32","White Strawberry CASE","","__export__.account_tax_4_2705eab1","","14.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15195_19694e01","White Tower Tomato Paste12*860g CASE","","__export__.account_tax_4_2705eab1","","44.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_15904_26462e92","Wild mushroom CASE","","__export__.account_tax_4_2705eab1","","14.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20451_1ebedfd5","Wooden Fork 1000's CASE","","l10n_generic_coa.1_sale_tax_template","","19.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21026_81811835","Wooden Spoon 1000's CASE","","l10n_generic_coa.1_sale_tax_template","","19.95","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_22085_0e17d782","XHZ Red Pepper Chilli Powder FINE 15*1KG CASE","","__export__.account_tax_4_2705eab1","","100.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_22086_3f7e53be","XHZ Red Pepper Chilli Powder FINE 1kg PKT","","__export__.account_tax_4_2705eab1","","8.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_13870_d21c7449","XMYG Broad Beans - Crab Flavour 24*75g CASE","","l10n_generic_coa.1_sale_tax_template","","24.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
